date,signal_date,symbol,leg,action,side,qty,price,trade_value,fee
2021-10-07,2021-10-06,BTCUSDT,spot,REBALANCE,BUY,0.0,55326.063,0.0,0.0
2021-10-08,2021-10-07,BTCUSDT,spot,REBALANCE,BUY,0.0,53795.977044,0.0,0.0
2021-10-09,2021-10-08,BTCUSDT,spot,REBALANCE,BUY,0.0,53966.461134,0.0,0.0
2021-10-10,2021-10-09,BTCUSDT,spot,REBALANCE,BUY,0.0,54960.709944,0.0,0.0
2021-10-11,2021-10-10,BTCUSDT,spot,REBALANCE,BUY,0.0,54669.941802,0.0,0.0
2021-10-12,2021-10-11,BTCUSDT,spot,REBALANCE,BUY,0.0,57482.844269999994,0.0,0.0
2021-10-13,2021-10-12,BTCUSDT,spot,REBALANCE,BUY,0.0,56008.109382,0.0,0.0
2021-10-14,2021-10-13,BTCUSDT,spot,REBALANCE,BUY,0.0,57382.304166,0.0,0.0
2021-10-15,2021-10-14,BTCUSDT,spot,REBALANCE,BUY,0.0,57359.409588,0.0,0.0
2021-10-16,2021-10-15,BTCUSDT,spot,REBALANCE,SELL,1.0191937992007354,61660.085516,62843.576816094275,25.13743072643771
2021-10-16,2021-10-15,BTCUSDT,perp,REBALANCE,BUY,1.0234488702570275,61714.670466,63161.80976671244,25.264723906684978
2021-10-17,2021-10-16,BTCUSDT,spot,REBALANCE,BUY,0.26786336135323907,60887.745114,16309.596071455298,6.52383842858212
2021-10-17,2021-10-16,BTCUSDT,perp,REBALANCE,SELL,0.2611421291776601,60913.374888,15907.048413649332,6.362819365459734
2021-10-18,2021-10-17,BTCUSDT,spot,REBALANCE,SELL,0.18595364423607563,61516.014336,11439.127044657873,4.575650817863149
2021-10-18,2021-10-17,BTCUSDT,perp,REBALANCE,BUY,0.18346721502132723,61583.76429,11298.601724816164,4.519440689926466
2021-10-19,2021-10-18,BTCUSDT,spot,REBALANCE,SELL,0.13428785023525336,61993.198879999996,8324.933406801716,3.3299733627206867
2021-10-19,2021-10-18,BTCUSDT,perp,REBALANCE,BUY,0.13072719232552643,62050.327584,8111.665107935486,3.2446660431741945
2021-10-20,2021-10-19,BTCUSDT,spot,REBALANCE,SELL,0.6778172731858412,64267.733882,43561.780133730535,17.424712053492215
2021-10-20,2021-10-19,BTCUSDT,perp,REBALANCE,BUY,0.6776535764238929,64327.612949999995,43591.836978379426,17.43673479135177
2021-10-21,2021-10-20,BTCUSDT,spot,REBALANCE,SELL,0.4798034999884706,65988.19971999999,31661.36918359421,12.664547673437685
2021-10-21,2021-10-20,BTCUSDT,perp,REBALANCE,BUY,0.4871767985190516,66077.46285,32191.406805524566,12.876562722209828
2021-10-22,2021-10-21,BTCUSDT,spot,REBALANCE,BUY,0.5085724757626884,62205.58863,31636.05021583444,12.654420086333776
2021-10-22,2021-10-21,BTCUSDT,perp,REBALANCE,SELL,0.5069915344410916,62247.877934000004,31559.147149460427,12.623658859784172
2021-10-23,2021-10-22,BTCUSDT,spot,REBALANCE,BUY,2.7555995852252912e-17,60700.367646,1.6726590790834029e-12,6.690636316333612e-16
2021-10-24,2021-10-23,BTCUSDT,spot,REBALANCE,BUY,0.0,61299.00735,0.0,0.0
2021-10-25,2021-10-24,BTCUSDT,spot,REBALANCE,BUY,0.0,60864.390444,0.0,0.0
2021-10-26,2021-10-25,BTCUSDT,spot,REBALANCE,BUY,0.0,63091.395756,0.0,0.0
2021-10-27,2021-10-26,BTCUSDT,spot,REBALANCE,BUY,0.0,60340.875761999996,0.0,0.0
2021-10-28,2021-10-27,BTCUSDT,spot,REBALANCE,BUY,0.0,58425.122688,0.0,0.0
2021-10-29,2021-10-28,BTCUSDT,spot,REBALANCE,BUY,0.0,60588.01518,0.0,0.0
2021-10-30,2021-10-29,BTCUSDT,spot,REBALANCE,BUY,0.0,62266.15074,0.0,0.0
2021-10-31,2021-10-30,BTCUSDT,spot,REBALANCE,BUY,0.0,61871.561838,0.0,0.0
2021-11-01,2021-10-31,BTCUSDT,spot,REBALANCE,BUY,0.0,61312.069961999994,0.0,0.0
2021-11-02,2021-11-01,BTCUSDT,spot,REBALANCE,BUY,0.0,60923.302224,0.0,0.0
2021-11-03,2021-11-02,BTCUSDT,spot,REBALANCE,BUY,0.0,63233.214113999995,0.0,0.0
2021-11-04,2021-11-03,BTCUSDT,spot,REBALANCE,BUY,0.0,62909.069297999995,0.0,0.0
2021-11-05,2021-11-04,BTCUSDT,spot,REBALANCE,BUY,0.0,61407.289002,0.0,0.0
2021-11-06,2021-11-05,BTCUSDT,spot,REBALANCE,BUY,0.0,60952.368036,0.0,0.0
2021-11-07,2021-11-06,BTCUSDT,spot,REBALANCE,BUY,0.0,61482.914124,0.0,0.0
2021-11-08,2021-11-07,BTCUSDT,spot,REBALANCE,BUY,0.0,63286.234716,0.0,0.0
2021-11-09,2021-11-08,BTCUSDT,spot,REBALANCE,SELL,0.6102086990820226,67512.314836,41196.601808091495,16.478640723236598
2021-11-09,2021-11-08,BTCUSDT,perp,REBALANCE,BUY,0.6130227635221992,67620.481392,41452.89437362529,16.581157749450117
2021-11-10,2021-11-09,BTCUSDT,spot,REBALANCE,BUY,0.1837144163949347,66961.059534,12301.711973475287,4.920684789390115
2021-11-10,2021-11-09,BTCUSDT,perp,REBALANCE,SELL,0.1882409703032195,66997.24786999999,12611.626946694105,5.044650778677642
2021-11-11,2021-11-10,BTCUSDT,spot,REBALANCE,BUY,0.014929878029959036,64895.396484,968.8803542119524,0.38755214168478097
2021-11-11,2021-11-10,BTCUSDT,perp,REBALANCE,SELL,0.015080341331735525,64907.145974,978.8219161567033,0.39152876646268137
2021-11-12,2021-11-11,BTCUSDT,spot,REBALANCE,BUY,0.0,64787.20485,0.0,0.0
2021-11-13,2021-11-12,BTCUSDT,spot,REBALANCE,BUY,0.0,64135.044444,0.0,0.0
2021-11-14,2021-11-13,BTCUSDT,spot,REBALANCE,BUY,0.0,64392.886002,0.0,0.0
2021-11-15,2021-11-14,BTCUSDT,spot,REBALANCE,BUY,0.0,65532.213822,0.0,0.0
2021-11-16,2021-11-15,BTCUSDT,spot,REBALANCE,BUY,0.0,63619.451346,0.0,0.0
2021-11-17,2021-11-16,BTCUSDT,spot,REBALANCE,BUY,0.0,60070.881774,0.0,0.0
2021-11-18,2021-11-17,BTCUSDT,spot,REBALANCE,BUY,0.0,60356.928972,0.0,0.0
2021-11-19,2021-11-18,BTCUSDT,spot,REBALANCE,BUY,0.0,56902.998324,0.0,0.0
2021-11-20,2021-11-19,BTCUSDT,spot,REBALANCE,BUY,0.0,58068.71142,0.0,0.0
2021-11-21,2021-11-20,BTCUSDT,spot,REBALANCE,BUY,0.0,59719.461504,0.0,0.0
2021-11-22,2021-11-21,BTCUSDT,spot,REBALANCE,BUY,0.0,58629.423539999996,0.0,0.0
2021-11-23,2021-11-22,BTCUSDT,spot,REBALANCE,BUY,0.0,56255.078766,0.0,0.0
2021-11-24,2021-11-23,BTCUSDT,spot,REBALANCE,BUY,0.0,57552.768252,0.0,0.0
2021-11-25,2021-11-24,BTCUSDT,spot,REBALANCE,BUY,0.0,57149.717658,0.0,0.0
2021-11-26,2021-11-25,BTCUSDT,spot,REBALANCE,BUY,0.0,58972.162074,0.0,0.0
2021-11-27,2021-11-26,BTCUSDT,spot,REBALANCE,BUY,0.0,53734.464744,0.0,0.0
2021-11-28,2021-11-27,BTCUSDT,spot,REBALANCE,BUY,0.0,54727.413294,0.0,0.0
2021-11-29,2021-11-28,BTCUSDT,spot,REBALANCE,BUY,0.0,57286.344978,0.0,0.0
2021-11-30,2021-11-29,BTCUSDT,spot,REBALANCE,BUY,0.0,57787.80525,0.0,0.0
2021-12-01,2021-11-30,BTCUSDT,spot,REBALANCE,BUY,0.0,56961.950112,0.0,0.0
2021-12-02,2021-12-01,BTCUSDT,spot,REBALANCE,BUY,0.0,57195.506814,0.0,0.0
2021-12-03,2021-12-02,BTCUSDT,spot,REBALANCE,BUY,0.0,56495.556852,0.0,0.0
2021-12-04,2021-12-03,BTCUSDT,spot,REBALANCE,BUY,0.0,53611.77021,0.0,0.0
2021-12-05,2021-12-04,BTCUSDT,spot,REBALANCE,BUY,0.0,49162.290492,0.0,0.0
2021-12-06,2021-12-05,BTCUSDT,spot,REBALANCE,BUY,0.0,49406.199263999995,0.0,0.0
2021-12-07,2021-12-06,BTCUSDT,spot,REBALANCE,BUY,0.0,50451.998382000005,0.0,0.0
2021-12-08,2021-12-07,BTCUSDT,spot,REBALANCE,BUY,0.0,50599.067789999994,0.0,0.0
2021-12-09,2021-12-08,BTCUSDT,spot,REBALANCE,BUY,0.0,50481.284238,0.0,0.0
2021-12-10,2021-12-09,BTCUSDT,spot,REBALANCE,BUY,0.0,47545.40718,0.0,0.0
2021-12-11,2021-12-10,BTCUSDT,spot,REBALANCE,BUY,0.0,47149.968108,0.0,0.0
2021-12-12,2021-12-11,BTCUSDT,spot,REBALANCE,BUY,0.0,49399.867997999994,0.0,0.0
2021-12-13,2021-12-12,BTCUSDT,spot,REBALANCE,BUY,0.0,50063.91078,0.0,0.0
2021-12-14,2021-12-13,BTCUSDT,spot,REBALANCE,BUY,0.0,46712.100552,0.0,0.0
2021-12-15,2021-12-14,BTCUSDT,spot,REBALANCE,BUY,0.0,48346.61739,0.0,0.0
2021-12-16,2021-12-15,BTCUSDT,spot,REBALANCE,BUY,0.0,48874.752996,0.0,0.0
2021-12-17,2021-12-16,BTCUSDT,spot,REBALANCE,BUY,0.0,47641.906476,0.0,0.0
2021-12-18,2021-12-17,BTCUSDT,spot,REBALANCE,BUY,0.0,46143.056766,0.0,0.0
2021-12-19,2021-12-18,BTCUSDT,spot,REBALANCE,BUY,0.0,46843.836894,0.0,0.0
2021-12-20,2021-12-19,BTCUSDT,spot,REBALANCE,BUY,0.0,46690.576248,0.0,0.0
2021-12-21,2021-12-20,BTCUSDT,spot,REBALANCE,BUY,0.0,46923.552833999995,0.0,0.0
2021-12-22,2021-12-21,BTCUSDT,spot,REBALANCE,BUY,0.0,48897.36751799999,0.0,0.0
2021-12-23,2021-12-22,BTCUSDT,spot,REBALANCE,BUY,0.0,48597.887634,0.0,0.0
2021-12-24,2021-12-23,BTCUSDT,spot,REBALANCE,BUY,0.0,50848.987764,0.0,0.0
2021-12-25,2021-12-24,BTCUSDT,spot,REBALANCE,BUY,0.0,50830.153997999994,0.0,0.0
2021-12-26,2021-12-25,BTCUSDT,spot,REBALANCE,BUY,0.0,50409.749934,0.0,0.0
2021-12-27,2021-12-26,BTCUSDT,spot,REBALANCE,BUY,0.0,50785.635096000005,0.0,0.0
2021-12-28,2021-12-27,BTCUSDT,spot,REBALANCE,BUY,0.0,50711.580288000005,0.0,0.0
2021-12-29,2021-12-28,BTCUSDT,spot,REBALANCE,BUY,0.0,47553.248748,0.0,0.0
2021-12-30,2021-12-29,BTCUSDT,spot,REBALANCE,BUY,0.0,46473.952932,0.0,0.0
2021-12-31,2021-12-30,BTCUSDT,spot,REBALANCE,BUY,0.0,47130.304176,0.0,0.0
2022-01-01,2021-12-31,BTCUSDT,spot,REBALANCE,BUY,0.0,46226.173386,0.0,0.0
2022-01-02,2022-01-01,BTCUSDT,spot,REBALANCE,BUY,0.0,47732.204532,0.0,0.0
2022-01-03,2022-01-02,BTCUSDT,spot,REBALANCE,BUY,0.0,47295.637236,0.0,0.0
2022-01-04,2022-01-03,BTCUSDT,spot,REBALANCE,BUY,0.0,46455.38922,0.0,0.0
2022-01-05,2022-01-04,BTCUSDT,spot,REBALANCE,BUY,0.0,45841.176402000005,0.0,0.0
2022-01-06,2022-01-05,BTCUSDT,spot,REBALANCE,BUY,0.0,43459.830228,0.0,0.0
2022-01-07,2022-01-06,BTCUSDT,spot,REBALANCE,BUY,0.0,43090.91646,0.0,0.0
2022-01-08,2022-01-07,BTCUSDT,spot,REBALANCE,BUY,0.0,41574.793296,0.0,0.0
2022-01-09,2022-01-08,BTCUSDT,spot,REBALANCE,BUY,0.0,41688.075948,0.0,0.0
2022-01-10,2022-01-09,BTCUSDT,spot,REBALANCE,BUY,0.0,41872.992924,0.0,0.0
2022-01-11,2022-01-10,BTCUSDT,spot,REBALANCE,BUY,0.0,41830.854498,0.0,0.0
2022-01-12,2022-01-11,BTCUSDT,spot,REBALANCE,BUY,0.0,42737.835858,0.0,0.0
2022-01-13,2022-01-12,BTCUSDT,spot,REBALANCE,BUY,0.0,43911.43053,0.0,0.0
2022-01-14,2022-01-13,BTCUSDT,spot,REBALANCE,BUY,0.0,42566.86167,0.0,0.0
2022-01-15,2022-01-14,BTCUSDT,spot,REBALANCE,BUY,0.0,43068.571992,0.0,0.0
2022-01-16,2022-01-15,BTCUSDT,spot,REBALANCE,BUY,0.0,43092.906858,0.0,0.0
2022-01-17,2022-01-16,BTCUSDT,spot,REBALANCE,BUY,0.0,43080.274332,0.0,0.0
2022-01-18,2022-01-17,BTCUSDT,spot,REBALANCE,BUY,0.0,42210.070325999994,0.0,0.0
2022-01-19,2022-01-18,BTCUSDT,spot,REBALANCE,BUY,0.0,42360.590424,0.0,0.0
2022-01-20,2022-01-19,BTCUSDT,spot,REBALANCE,BUY,0.0,41668.332,0.0,0.0
2022-01-21,2022-01-20,BTCUSDT,spot,REBALANCE,BUY,0.0,40689.056184,0.0,0.0
2022-01-22,2022-01-21,BTCUSDT,spot,REBALANCE,BUY,0.0,36452.599061999994,0.0,0.0
2022-01-23,2022-01-22,BTCUSDT,spot,REBALANCE,BUY,0.0,35078.434283999995,0.0,0.0
2022-01-24,2022-01-23,BTCUSDT,spot,REBALANCE,BUY,0.0,36251.798910000005,0.0,0.0
2022-01-25,2022-01-24,BTCUSDT,spot,REBALANCE,BUY,0.0,36667.682069999995,0.0,0.0
2022-01-26,2022-01-25,BTCUSDT,spot,REBALANCE,BUY,0.0,36965.711664,0.0,0.0
2022-01-27,2022-01-26,BTCUSDT,spot,REBALANCE,BUY,0.0,36814.601447999994,0.0,0.0
2022-01-28,2022-01-27,BTCUSDT,spot,REBALANCE,BUY,0.0,37167.542022,0.0,0.0
2022-01-29,2022-01-28,BTCUSDT,spot,REBALANCE,BUY,0.0,37724.113314,0.0,0.0
2022-01-30,2022-01-29,BTCUSDT,spot,REBALANCE,BUY,0.0,38174.463366,0.0,0.0
2022-01-31,2022-01-30,BTCUSDT,spot,REBALANCE,BUY,0.0,37889.326349999996,0.0,0.0
2022-02-01,2022-01-31,BTCUSDT,spot,REBALANCE,BUY,0.0,38474.59338,0.0,0.0
2022-02-02,2022-02-01,BTCUSDT,spot,REBALANCE,BUY,0.0,38702.328918,0.0,0.0
2022-02-03,2022-02-02,BTCUSDT,spot,REBALANCE,BUY,0.0,36903.749274,0.0,0.0
2022-02-04,2022-02-03,BTCUSDT,spot,REBALANCE,BUY,0.0,37319.442396000006,0.0,0.0
2022-02-05,2022-02-04,BTCUSDT,spot,REBALANCE,BUY,0.0,41580.014339999994,0.0,0.0
2022-02-06,2022-02-05,BTCUSDT,spot,REBALANCE,BUY,0.0,41390.87652,0.0,0.0
2022-02-07,2022-02-06,BTCUSDT,spot,REBALANCE,BUY,0.0,42389.346174,0.0,0.0
2022-02-08,2022-02-07,BTCUSDT,spot,REBALANCE,BUY,0.0,43848.757997999994,0.0,0.0
2022-02-09,2022-02-08,BTCUSDT,spot,REBALANCE,BUY,0.0,44051.8086,0.0,0.0
2022-02-10,2022-02-09,BTCUSDT,spot,REBALANCE,BUY,0.0,44381.584542,0.0,0.0
2022-02-11,2022-02-10,BTCUSDT,spot,REBALANCE,BUY,0.0,43504.139088,0.0,0.0
2022-02-12,2022-02-11,BTCUSDT,spot,REBALANCE,BUY,0.0,42382.204746,0.0,0.0
2022-02-13,2022-02-12,BTCUSDT,spot,REBALANCE,BUY,0.0,42226.313574,0.0,0.0
2022-02-14,2022-02-13,BTCUSDT,spot,REBALANCE,BUY,0.0,42062.06073,0.0,0.0
2022-02-15,2022-02-14,BTCUSDT,spot,REBALANCE,BUY,0.0,42544.447188,0.0,0.0
2022-02-16,2022-02-15,BTCUSDT,spot,REBALANCE,BUY,0.0,44553.758969999995,0.0,0.0
2022-02-17,2022-02-16,BTCUSDT,spot,REBALANCE,BUY,0.0,43882.334711999996,0.0,0.0
2022-02-18,2022-02-17,BTCUSDT,spot,REBALANCE,BUY,0.0,40523.813142,0.0,0.0
2022-02-19,2022-02-18,BTCUSDT,spot,REBALANCE,BUY,0.0,39982.44489,0.0,0.0
2022-02-20,2022-02-19,BTCUSDT,spot,REBALANCE,BUY,0.0,40087.185833999996,0.0,0.0
2022-02-21,2022-02-20,BTCUSDT,spot,REBALANCE,BUY,0.0,38394.567378,0.0,0.0
2022-02-22,2022-02-21,BTCUSDT,spot,REBALANCE,BUY,0.0,37015.561632000004,0.0,0.0
2022-02-23,2022-02-22,BTCUSDT,spot,REBALANCE,BUY,0.0,38237.976066,0.0,0.0
2022-02-24,2022-02-23,BTCUSDT,spot,REBALANCE,BUY,0.0,37257.470003999995,0.0,0.0
2022-02-25,2022-02-24,BTCUSDT,spot,REBALANCE,BUY,0.0,38336.345736,0.0,0.0
2022-02-26,2022-02-25,BTCUSDT,spot,REBALANCE,BUY,0.0,39227.003832,0.0,0.0
2022-02-27,2022-02-26,BTCUSDT,spot,REBALANCE,BUY,0.0,39124.553346,0.0,0.0
2022-02-28,2022-02-27,BTCUSDT,spot,REBALANCE,BUY,0.0,37706.619816,0.0,0.0
2022-03-01,2022-02-28,BTCUSDT,spot,REBALANCE,BUY,0.0,43168.632,0.0,0.0
2022-03-02,2022-03-01,BTCUSDT,spot,REBALANCE,BUY,0.0,44430.08424,0.0,0.0
2022-03-03,2022-03-02,BTCUSDT,spot,REBALANCE,BUY,0.0,43901.768597999995,0.0,0.0
2022-03-04,2022-03-03,BTCUSDT,spot,REBALANCE,BUY,0.0,42462.4908,0.0,0.0
2022-03-05,2022-03-04,BTCUSDT,spot,REBALANCE,BUY,0.0,39156.47973,0.0,0.0
2022-03-06,2022-03-05,BTCUSDT,spot,REBALANCE,BUY,0.0,39405.849594,0.0,0.0
2022-03-07,2022-03-06,BTCUSDT,spot,REBALANCE,BUY,0.0,38428.48416,0.0,0.0
2022-03-08,2022-03-07,BTCUSDT,spot,REBALANCE,BUY,0.0,37995.607602000004,0.0,0.0
2022-03-09,2022-03-08,BTCUSDT,spot,REBALANCE,BUY,0.0,38738.376125999996,0.0,0.0
2022-03-10,2022-03-09,BTCUSDT,spot,REBALANCE,BUY,0.0,41950.088339999995,0.0,0.0
2022-03-11,2022-03-10,BTCUSDT,spot,REBALANCE,BUY,0.0,39429.894402,0.0,0.0
2022-03-12,2022-03-11,BTCUSDT,spot,REBALANCE,BUY,0.0,38737.315914,0.0,0.0
2022-03-13,2022-03-12,BTCUSDT,spot,REBALANCE,BUY,0.0,38815.111469999996,0.0,0.0
2022-03-14,2022-03-13,BTCUSDT,spot,REBALANCE,BUY,0.0,37784.90547,0.0,0.0
2022-03-15,2022-03-14,BTCUSDT,spot,REBALANCE,BUY,0.0,39679.304274,0.0,0.0
2022-03-16,2022-03-15,BTCUSDT,spot,REBALANCE,BUY,0.0,39288.186066,0.0,0.0
2022-03-17,2022-03-16,BTCUSDT,spot,REBALANCE,BUY,0.0,41122.232802,0.0,0.0
2022-03-18,2022-03-17,BTCUSDT,spot,REBALANCE,BUY,0.0,40926.073577999996,0.0,0.0
2022-03-19,2022-03-18,BTCUSDT,spot,REBALANCE,BUY,0.0,41765.861502,0.0,0.0
2022-03-20,2022-03-19,BTCUSDT,spot,REBALANCE,BUY,0.0,42209.570225999996,0.0,0.0
2022-03-21,2022-03-20,BTCUSDT,spot,REBALANCE,BUY,0.0,41270.362422,0.0,0.0
2022-03-22,2022-03-21,BTCUSDT,spot,REBALANCE,BUY,0.0,41010.460452,0.0,0.0
2022-03-23,2022-03-22,BTCUSDT,spot,REBALANCE,BUY,0.0,42372.602825999995,0.0,0.0
2022-03-24,2022-03-23,BTCUSDT,spot,REBALANCE,BUY,0.0,42891.336552,0.0,0.0
2022-03-25,2022-03-24,BTCUSDT,spot,REBALANCE,BUY,0.0,44000.258292,0.0,0.0
2022-03-26,2022-03-25,BTCUSDT,spot,REBALANCE,BUY,0.0,44322.022632,0.0,0.0
2022-03-27,2022-03-26,BTCUSDT,spot,REBALANCE,BUY,0.0,44520.172254,0.0,0.0
2022-03-28,2022-03-27,BTCUSDT,spot,REBALANCE,BUY,0.0,46837.125552,0.0,0.0
2022-03-29,2022-03-28,BTCUSDT,spot,REBALANCE,BUY,0.0,47131.634441999995,0.0,0.0
2022-03-30,2022-03-29,BTCUSDT,spot,REBALANCE,BUY,0.0,47444.276958,0.0,0.0
2022-03-31,2022-03-30,BTCUSDT,spot,REBALANCE,BUY,0.0,47077.403598,0.0,0.0
2022-04-01,2022-03-31,BTCUSDT,spot,REBALANCE,BUY,0.0,45519.45207,0.0,0.0
2022-04-02,2022-04-01,BTCUSDT,spot,REBALANCE,BUY,0.0,46292.746697999995,0.0,0.0
2022-04-03,2022-04-02,BTCUSDT,spot,REBALANCE,BUY,0.0,45820.152197999996,0.0,0.0
2022-04-04,2022-04-03,BTCUSDT,spot,REBALANCE,BUY,0.0,46416.641472,0.0,0.0
2022-04-05,2022-04-04,BTCUSDT,spot,REBALANCE,BUY,0.0,46589.8161,0.0,0.0
2022-04-06,2022-04-05,BTCUSDT,spot,REBALANCE,BUY,0.0,45506.639508,0.0,0.0
2022-04-07,2022-04-06,BTCUSDT,spot,REBALANCE,BUY,0.0,43179.104094,0.0,0.0
2022-04-08,2022-04-07,BTCUSDT,spot,REBALANCE,BUY,0.0,43452.88884,0.0,0.0
2022-04-09,2022-04-08,BTCUSDT,spot,REBALANCE,BUY,0.0,42260.47040399999,0.0,0.0
2022-04-10,2022-04-09,BTCUSDT,spot,REBALANCE,BUY,0.0,42762.510792,0.0,0.0
2022-04-11,2022-04-10,BTCUSDT,spot,REBALANCE,BUY,0.0,42167.281769999994,0.0,0.0
2022-04-12,2022-04-11,BTCUSDT,spot,REBALANCE,BUY,0.0,39538.356089999994,0.0,0.0
2022-04-13,2022-04-12,BTCUSDT,spot,REBALANCE,BUY,0.0,40082.96498999999,0.0,0.0
2022-04-14,2022-04-13,BTCUSDT,spot,REBALANCE,BUY,0.0,41156.009556,0.0,0.0
2022-04-15,2022-04-14,BTCUSDT,spot,REBALANCE,BUY,0.0,39950.358474,0.0,0.0
2022-04-16,2022-04-15,BTCUSDT,spot,REBALANCE,BUY,0.0,40560.01038,0.0,0.0
2022-04-17,2022-04-16,BTCUSDT,spot,REBALANCE,BUY,0.0,40386.77574,0.0,0.0
2022-04-18,2022-04-17,BTCUSDT,spot,REBALANCE,BUY,0.0,39686.045622,0.0,0.0
2022-04-19,2022-04-18,BTCUSDT,spot,REBALANCE,BUY,0.0,40809.290226,0.0,0.0
2022-04-20,2022-04-19,BTCUSDT,spot,REBALANCE,BUY,0.0,41501.488638,0.0,0.0
2022-04-21,2022-04-20,BTCUSDT,spot,REBALANCE,BUY,0.0,41366.461638,0.0,0.0
2022-04-22,2022-04-21,BTCUSDT,spot,REBALANCE,BUY,0.0,40488.106002,0.0,0.0
2022-04-23,2022-04-22,BTCUSDT,spot,REBALANCE,BUY,0.0,39717.131838,0.0,0.0
2022-04-24,2022-04-23,BTCUSDT,spot,REBALANCE,BUY,0.0,39449.498322,0.0,0.0
2022-04-25,2022-04-24,BTCUSDT,spot,REBALANCE,BUY,0.0,39458.010024,0.0,0.0
2022-04-26,2022-04-25,BTCUSDT,spot,REBALANCE,BUY,0.0,40434.165216,0.0,0.0
2022-04-27,2022-04-26,BTCUSDT,spot,REBALANCE,BUY,0.0,38120.262528,0.0,0.0
2022-04-28,2022-04-27,BTCUSDT,spot,REBALANCE,BUY,0.0,39243.567144,0.0,0.0
2022-04-29,2022-04-28,BTCUSDT,spot,REBALANCE,BUY,0.0,39750.008411999996,0.0,0.0
2022-04-30,2022-04-29,BTCUSDT,spot,REBALANCE,BUY,0.0,38603.829222,0.0,0.0
2022-05-01,2022-04-30,BTCUSDT,spot,REBALANCE,BUY,0.0,37638.326160000004,0.0,0.0
2022-05-02,2022-05-01,BTCUSDT,spot,REBALANCE,BUY,0.0,38476.04367,0.0,0.0
2022-05-03,2022-05-02,BTCUSDT,spot,REBALANCE,BUY,0.0,38532.865032,0.0,0.0
2022-05-04,2022-05-03,BTCUSDT,spot,REBALANCE,BUY,0.0,37736.49578999999,0.0,0.0
2022-05-05,2022-05-04,BTCUSDT,spot,REBALANCE,BUY,0.0,39697.938,0.0,0.0
2022-05-06,2022-05-05,BTCUSDT,spot,REBALANCE,BUY,0.0,36560.280594,0.0,0.0
2022-05-07,2022-05-06,BTCUSDT,spot,REBALANCE,BUY,0.0,36020.972753999995,0.0,0.0
2022-05-08,2022-05-07,BTCUSDT,spot,REBALANCE,BUY,0.0,35479.49448,0.0,0.0
2022-05-09,2022-05-08,BTCUSDT,spot,REBALANCE,BUY,0.0,34045.197678,0.0,0.0
2022-05-10,2022-05-09,BTCUSDT,spot,REBALANCE,BUY,0.0,30080.244845999998,0.0,0.0
2022-05-11,2022-05-10,BTCUSDT,spot,REBALANCE,BUY,0.0,31023.313422,0.0,0.0
2022-05-12,2022-05-11,BTCUSDT,spot,REBALANCE,BUY,0.0,29109.760788,0.0,0.0
2022-05-13,2022-05-12,BTCUSDT,spot,REBALANCE,BUY,0.0,29035.545948000003,0.0,0.0
2022-05-14,2022-05-13,BTCUSDT,spot,REBALANCE,BUY,0.0,29292.90741,0.0,0.0
2022-05-15,2022-05-14,BTCUSDT,spot,REBALANCE,BUY,0.0,30092.757348,0.0,0.0
2022-05-16,2022-05-15,BTCUSDT,spot,REBALANCE,BUY,0.0,31335.155778,0.0,0.0
2022-05-17,2022-05-16,BTCUSDT,spot,REBALANCE,BUY,0.0,29879.984802,0.0,0.0
2022-05-18,2022-05-17,BTCUSDT,spot,REBALANCE,BUY,0.0,30451.018986,0.0,0.0
2022-05-19,2022-05-18,BTCUSDT,spot,REBALANCE,BUY,0.0,28721.073066,0.0,0.0
2022-05-20,2022-05-19,BTCUSDT,spot,REBALANCE,BUY,0.0,30325.283844,0.0,0.0
2022-05-21,2022-05-20,BTCUSDT,spot,REBALANCE,BUY,0.0,29206.850201999998,0.0,0.0
2022-05-22,2022-05-21,BTCUSDT,spot,REBALANCE,BUY,0.0,29450.959014,0.0,0.0
2022-05-23,2022-05-22,BTCUSDT,spot,REBALANCE,BUY,0.0,30299.988785999998,0.0,0.0
2022-05-24,2022-05-23,BTCUSDT,spot,REBALANCE,BUY,0.0,29114.961828,0.0,0.0
2022-05-25,2022-05-24,BTCUSDT,spot,REBALANCE,BUY,0.0,29660.510916000003,0.0,0.0
2022-05-26,2022-05-25,BTCUSDT,spot,REBALANCE,BUY,0.0,29548.048428,0.0,0.0
2022-05-27,2022-05-26,BTCUSDT,spot,REBALANCE,BUY,0.0,29207.19027,0.0,0.0
2022-05-28,2022-05-27,BTCUSDT,spot,REBALANCE,BUY,0.0,28635.535962,0.0,0.0
2022-05-29,2022-05-28,BTCUSDT,spot,REBALANCE,BUY,0.0,29037.136266,0.0,0.0
2022-05-30,2022-05-29,BTCUSDT,spot,REBALANCE,BUY,0.0,29473.993619999997,0.0,0.0
2022-05-31,2022-05-30,BTCUSDT,spot,REBALANCE,BUY,0.0,31740.576846,0.0,0.0
2022-06-01,2022-05-31,BTCUSDT,spot,REBALANCE,BUY,0.0,31807.41021,0.0,0.0
2022-06-02,2022-06-01,BTCUSDT,spot,REBALANCE,BUY,0.0,29811.801167999998,0.0,0.0
2022-06-03,2022-06-02,BTCUSDT,spot,REBALANCE,BUY,0.0,30458.720526,0.0,0.0
2022-06-04,2022-06-03,BTCUSDT,spot,REBALANCE,BUY,0.0,29706.150041999997,0.0,0.0
