date,signal_date,symbol,leg,action,side,qty,price,trade_value,fee
2021-01-02,2021-01-01,BTCUSDT,spot,OPEN,BUY,15.485468495827712,29337.56634,454305.95930232556,181.72238372093022
2021-01-02,2021-01-01,BTCUSDT,perp,OPEN,SELL,15.482591740474781,29331.282570000003,454124.273255814,181.6497093023256
2021-01-02,2021-01-01,ETHUSDT,spot,OPEN,BUY,623.1429343527593,729.0557819999999,454305.95930232556,181.72238372093022
2021-01-02,2021-01-01,ETHUSDT,perp,OPEN,SELL,622.4682969426747,729.55406,454124.2732558139,181.6497093023256
2021-01-03,2021-01-02,BTCUSDT,spot,REBALANCE,SELL,1.3621638509803908,32170.014710000003,43820.83112346943,17.528332449387772
2021-01-03,2021-01-02,BTCUSDT,perp,REBALANCE,BUY,1.368919489587313,32204.849682,44085.84638891958,17.634338555567833
2021-01-03,2021-01-02,ETHUSDT,spot,REBALANCE,SELL,36.34756513151876,774.285112,28143.378538785302,11.25735141551412
2021-01-03,2021-01-02,ETHUSDT,perp,REBALANCE,BUY,36.12719746432822,775.1950079999999,28005.62312737749,11.202249250950997
2021-01-04,2021-01-03,BTCUSDT,spot,REBALANCE,SELL,0.3248909244053042,32993.44999,10719.272466571276,4.287708986628511
2021-01-04,2021-01-03,BTCUSDT,perp,REBALANCE,BUY,0.3377508189950227,33060.540786,11166.22472688985,-26939.37697991331
2021-01-04,2021-01-03,ETHUSDT,spot,REBALANCE,SELL,121.36106515689352,978.1343340000001,118707.42464076866,47.48296985630746
2021-01-04,2021-01-03,ETHUSDT,perp,REBALANCE,BUY,121.80895631268874,980.426046,119424.67340503616,47.76986936201446
2021-01-05,2021-01-04,BTCUSDT,spot,REBALANCE,BUY,0.8996708486447105,31996.14795,28786.001579538213,11.514400631815287
2021-01-05,2021-01-04,BTCUSDT,perp,REBALANCE,SELL,0.9038992600605216,32023.14409,28945.696247762466,11.578278499104988
2021-01-05,2021-01-04,ETHUSDT,spot,REBALANCE,SELL,13.959868571580103,1041.24171,14535.597422847324,5.81423896913893
2021-01-05,2021-01-04,ETHUSDT,perp,REBALANCE,BUY,13.780503043771262,1043.3286239999998,14377.59327868568,5.751037311474272
2021-01-06,2021-01-05,BTCUSDT,spot,REBALANCE,SELL,0.8186349556462602,33942.740094,27786.71353136423,11.114685412545692
2021-01-06,2021-01-05,BTCUSDT,perp,REBALANCE,BUY,0.8207741634887178,34006.309902,27911.500563152153,11.16460022526086
2021-01-06,2021-01-05,ETHUSDT,spot,REBALANCE,SELL,23.172378487435424,1099.9399680000001,25488.225251953612,10.195290100781445
2021-01-06,2021-01-05,ETHUSDT,perp,REBALANCE,BUY,22.88905076305673,1101.510258,25212.524211389715,10.085009684555887
2021-01-07,2021-01-06,BTCUSDT,spot,REBALANCE,SELL,1.0146395477037462,36762.006128,37300.185270396265,14.920074108158508
2021-01-07,2021-01-06,BTCUSDT,perp,REBALANCE,BUY,1.0139428785284235,36833.135153999996,37346.695083273225,14.93867803330929
2021-01-07,2021-01-06,ETHUSDT,spot,REBALANCE,SELL,36.96320890713321,1208.50825,44670.342910743966,17.868137164297586
2021-01-07,2021-01-06,ETHUSDT,perp,REBALANCE,BUY,37.88844911027064,1213.222596,45967.12258797644,18.386849035190576
2021-01-08,2021-01-07,BTCUSDT,spot,REBALANCE,SELL,0.8195976039889725,39424.593504000004,32312.302374117615,12.924920949647047
2021-01-08,2021-01-07,BTCUSDT,perp,REBALANCE,BUY,0.8199694291988706,39506.219664,32393.892387695276,12.957556955078111
2021-01-08,2021-01-07,ETHUSDT,spot,REBALANCE,SELL,3.5617964403607516,1224.615028,4361.829447542682,1.7447317790170729
2021-01-08,2021-01-07,ETHUSDT,perp,REBALANCE,BUY,3.0310856712728196,1227.7455,3721.4017930196833,1.4885607172078734
2021-01-09,2021-01-08,BTCUSDT,spot,REBALANCE,SELL,0.2936689879612224,40578.842608,11916.747641329091,4.766699056531637
2021-01-09,2021-01-08,BTCUSDT,perp,REBALANCE,BUY,0.2886131154997642,40647.037782,11731.268210099644,4.692507284039858
2021-01-09,2021-01-08,ETHUSDT,spot,REBALANCE,BUY,4.227209724267425,1216.963344,5144.359281833804,2.0577437127335214
2021-01-09,2021-01-08,ETHUSDT,perp,REBALANCE,SELL,4.472500721088693,1218.30629,5448.875760531891,2.179550304212756
2021-01-10,2021-01-09,BTCUSDT,spot,REBALANCE,BUY,0.16822477264801705,40096.237644,6745.180461702763,2.6980721846811053
2021-01-10,2021-01-09,BTCUSDT,perp,REBALANCE,SELL,0.1690423922191382,40128.02279,6783.336967445696,2.7133347869782787
2021-01-10,2021-01-09,ETHUSDT,spot,REBALANCE,SELL,17.51970667044185,1275.7448,22350.6746823415,8.9402698729366
2021-01-10,2021-01-09,ETHUSDT,perp,REBALANCE,BUY,18.089598384032172,1280.215992,23158.59314009534,9.263437256038136
2021-01-11,2021-01-10,BTCUSDT,spot,REBALANCE,BUY,0.6616567143136045,38157.650003999996,25247.265327575136,10.098906131030056
2021-01-11,2021-01-10,BTCUSDT,perp,REBALANCE,SELL,0.6593969274503912,38192.369998,25183.931428729706,10.073572571491884
2021-01-11,2021-01-10,ETHUSDT,spot,REBALANCE,BUY,8.202661356267242,1254.490848,10290.163600680522,4.116065440272209
2021-01-11,2021-01-10,ETHUSDT,perp,REBALANCE,SELL,8.232621630941992,1257.69841,10354.15513536735,4.1416620541469396
2021-01-12,2021-01-11,BTCUSDT,spot,REBALANCE,BUY,0.3662536971814107,35417.452074,12971.772766847924,5.18870910673917
2021-01-12,2021-01-11,BTCUSDT,perp,REBALANCE,SELL,0.3725884561886783,35399.838616,13189.571219263798,5.275828487705519
2021-01-12,2021-01-11,ETHUSDT,spot,REBALANCE,BUY,-2.4579703231899665e-15,1087.2174,-2.672348104055755e-12,1.068939241622302e-15
2021-01-13,2021-01-12,BTCUSDT,spot,REBALANCE,BUY,0.0,34055.95983,0.0,0.0
2021-01-13,2021-01-12,ETHUSDT,spot,REBALANCE,BUY,0.0,1050.570072,0.0,0.0
2021-01-14,2021-01-13,BTCUSDT,spot,REBALANCE,SELL,0.03873033590718222,37363.905724,1447.1166194948084,0.5788466477979234
2021-01-14,2021-01-13,BTCUSDT,perp,REBALANCE,BUY,0.04411213280145532,37423.82326799999,1650.8446619362091,0.6603378647744836
2021-01-14,2021-01-13,ETHUSDT,spot,REBALANCE,BUY,1.2795920082850494,1130.015958,1445.9593890913739,0.5783837556365495
2021-01-14,2021-01-13,ETHUSDT,perp,REBALANCE,SELL,1.3055265834807415,1130.1739200000002,1475.472096516637,0.5901888386066548
2021-01-15,2021-01-14,BTCUSDT,spot,REBALANCE,SELL,0.5669719282486909,39137.380958,22189.79634836086,8.875918539344344
2021-01-15,2021-01-14,BTCUSDT,perp,REBALANCE,BUY,0.5571644120355028,39171.142662,21824.76667003203,8.729906668012813
2021-01-15,2021-01-14,ETHUSDT,spot,REBALANCE,BUY,8.218580026061204,1232.1363780000001,10126.411425614198,4.05056457024568
2021-01-15,2021-01-14,ETHUSDT,perp,REBALANCE,SELL,8.492118240463753,1234.2531000000001,10481.423263858935,4.192569305543574
2021-01-16,2021-01-15,BTCUSDT,spot,REBALANCE,BUY,0.3278191081209599,36744.777486,12045.640183563646,4.8182560734254585
2021-01-16,2021-01-15,BTCUSDT,perp,REBALANCE,SELL,0.32755153153206074,36747.89895,12036.830581657907,4.814732232663163
2021-01-16,2021-01-15,ETHUSDT,spot,REBALANCE,BUY,2.92468521561528e-16,1168.713696,3.418119667978291e-13,1.3672478671913164e-16
2021-01-17,2021-01-16,BTCUSDT,spot,REBALANCE,BUY,1.779595641363742e-34,36002.178996,6.406932082087887e-30,2.5627728328351547e-33
2021-01-17,2021-01-16,ETHUSDT,spot,REBALANCE,BUY,-8.504346703498423e-49,1228.075566,-1.0443980391359059e-45,4.1775921565436234e-49
2021-01-18,2021-01-17,BTCUSDT,spot,REBALANCE,BUY,0.0,35832.154998,0.0,0.0
2021-01-18,2021-01-17,ETHUSDT,spot,REBALANCE,BUY,0.0,1232.7465,0.0,0.0
2021-01-19,2021-01-18,BTCUSDT,spot,REBALANCE,BUY,0.0,36629.784492,0.0,0.0
2021-01-19,2021-01-18,ETHUSDT,spot,REBALANCE,SELL,6.283363046457623,1258.268296,7906.156513615602,3.1624626054462412
2021-01-19,2021-01-18,ETHUSDT,perp,REBALANCE,BUY,6.823035266894124,1263.2526,8619.217040795696,3.447686816318279
2021-01-20,2021-01-19,BTCUSDT,spot,REBALANCE,BUY,0.21999519988251098,35909.120388,7899.834117363211,3.1599336469452846
2021-01-20,2021-01-19,BTCUSDT,perp,REBALANCE,SELL,0.22230529558354561,35884.561652,7977.328084933825,3.1909312339735303
2021-01-20,2021-01-19,ETHUSDT,spot,REBALANCE,SELL,28.114888904378347,1365.086928,38379.26732553912,15.351706930215649
2021-01-20,2021-01-19,ETHUSDT,perp,REBALANCE,BUY,27.274602913338015,1367.6534760000002,37302.20548094647,14.920882192378588
2021-01-21,2021-01-20,BTCUSDT,spot,REBALANCE,BUY,0.8982349145982553,35475.323646000004,31865.17430551028,12.746069722204114
2021-01-21,2021-01-20,BTCUSDT,perp,REBALANCE,SELL,0.889855944119688,35492.130154000006,31582.882987006524,12.63315319480261
2021-01-21,2021-01-20,ETHUSDT,spot,REBALANCE,SELL,2.5683089334915508,1376.4446560000001,3535.1351064615046,1.414054042584602
2021-01-21,2021-01-20,ETHUSDT,perp,REBALANCE,BUY,2.6862050874224224,1379.505846,3705.6356216541726,1.4822542486616692
2021-01-22,2021-01-21,BTCUSDT,spot,REBALANCE,BUY,0.32457249176913877,30858.160398,10015.71001179062,4.006284004716248
2021-01-22,2021-01-21,BTCUSDT,perp,REBALANCE,SELL,0.3245429090575058,30869.594846,10018.508112747428,4.007403245098971
2021-01-22,2021-01-21,ETHUSDT,spot,REBALANCE,BUY,-4.1988315474009203e-16,1112.202396,-4.669950507419691e-13,1.8679802029678765e-16
2021-01-23,2021-01-22,BTCUSDT,spot,REBALANCE,BUY,0.0,32956.59,0.0,0.0
2021-01-23,2021-01-22,ETHUSDT,spot,REBALANCE,BUY,0.0,1232.8565219999998,0.0,0.0
2021-01-24,2021-01-23,BTCUSDT,spot,REBALANCE,BUY,0.0,32084.4156,0.0,0.0
2021-01-24,2021-01-23,ETHUSDT,spot,REBALANCE,BUY,0.0,1233.706692,0.0,0.0
2021-01-25,2021-01-24,BTCUSDT,spot,REBALANCE,BUY,0.0,32265.90189,0.0,0.0
2021-01-25,2021-01-24,ETHUSDT,spot,REBALANCE,SELL,2.7461201014565972,1391.911562,3822.356319858051,1.5289425279432205
2021-01-25,2021-01-24,ETHUSDT,perp,REBALANCE,BUY,2.61540161128994,1394.508846,3647.2006827864743,1.4588802731145898
2021-01-26,2021-01-25,BTCUSDT,spot,REBALANCE,BUY,0.11838883414145775,32260.640838,3819.2996574671206,1.5277198629868483
2021-01-26,2021-01-25,BTCUSDT,perp,REBALANCE,SELL,0.11967496769082864,32247.229264,3859.186120287944,1.5436744481151776
2021-01-26,2021-01-25,ETHUSDT,spot,REBALANCE,BUY,7.090521885977465e-17,1317.8635199999999,9.3443401312913e-14,3.73773605251652e-17
2021-01-27,2021-01-26,BTCUSDT,spot,REBALANCE,BUY,3.7414046168540176e-34,32470.502802,1.2148528909497412e-29,4.859411563798965e-33
2021-01-27,2021-01-26,ETHUSDT,spot,REBALANCE,BUY,1.673839969553333e-48,1366.813308,2.28782674584781e-45,9.15130698339124e-49
2021-01-28,2021-01-27,BTCUSDT,spot,REBALANCE,BUY,0.0,30368.262437999998,0.0,0.0
2021-01-28,2021-01-27,ETHUSDT,spot,REBALANCE,BUY,0.0,1239.177786,0.0,0.0
2021-01-29,2021-01-28,BTCUSDT,spot,REBALANCE,BUY,0.0,33374.853636,0.0,0.0
2021-01-29,2021-01-28,ETHUSDT,spot,REBALANCE,BUY,0.0,1329.705888,0.0,0.0
2021-01-30,2021-01-29,BTCUSDT,spot,REBALANCE,BUY,0.0,34253.129256,0.0,0.0
2021-01-30,2021-01-29,ETHUSDT,spot,REBALANCE,BUY,0.0,1379.835912,0.0,0.0
2021-01-31,2021-01-30,BTCUSDT,spot,REBALANCE,BUY,0.0,34269.742578,0.0,0.0
2021-01-31,2021-01-30,ETHUSDT,spot,REBALANCE,BUY,0.0,1378.3156079999999,0.0,0.0
2021-02-01,2021-01-31,BTCUSDT,spot,REBALANCE,BUY,0.0,33099.588594,0.0,0.0
2021-02-01,2021-01-31,ETHUSDT,spot,REBALANCE,BUY,0.0,1312.7124900000001,0.0,0.0
2021-02-02,2021-02-01,BTCUSDT,spot,REBALANCE,BUY,0.0,33523.793417999994,0.0,0.0
2021-02-02,2021-02-01,ETHUSDT,spot,REBALANCE,BUY,0.0,1374.3648179999998,0.0,0.0
2021-02-03,2021-02-02,BTCUSDT,spot,REBALANCE,SELL,0.23217577248620636,35465.615458,8234.256665659892,3.293702666263957
2021-02-03,2021-02-02,BTCUSDT,perp,REBALANCE,BUY,0.23375667059213967,35511.170814,8300.973058309402,3.3203892233237613
2021-02-03,2021-02-02,ETHUSDT,spot,REBALANCE,SELL,24.034374011739544,1511.627614,36331.023441349455,14.532409376539782
2021-02-03,2021-02-02,ETHUSDT,perp,REBALANCE,BUY,24.44361022022207,1516.50324,37068.81409626388,14.827525638505552
2021-02-04,2021-02-03,BTCUSDT,spot,REBALANCE,SELL,0.7439630303418774,37612.735948,27982.48501532295,11.19299400612918
2021-02-04,2021-02-03,BTCUSDT,perp,REBALANCE,BUY,0.742743648103966,37659.450383999996,27971.31756380246,11.188527025520983
2021-02-04,2021-02-03,ETHUSDT,spot,REBALANCE,SELL,28.888973011206872,1664.337066,48080.98858122523,19.232395432490094
2021-02-04,2021-02-03,ETHUSDT,perp,REBALANCE,BUY,28.221108941737043,1666.43322,47028.59344574965,18.81143737829986
2021-02-05,2021-02-04,BTCUSDT,spot,REBALANCE,BUY,0.2830399003627875,36944.03733,10456.636644882301,4.182654657952921
2021-02-05,2021-02-04,BTCUSDT,perp,REBALANCE,SELL,0.28007455550533145,36967.794962,10353.73874199438,4.141495496797752
2021-02-05,2021-02-04,ETHUSDT,spot,REBALANCE,BUY,13.85385530575303,1595.849106,22108.662604339326,8.843465041735731
2021-02-05,2021-02-04,ETHUSDT,perp,REBALANCE,SELL,14.032405453991657,1595.6108140000001,22390.25788882167,8.956103155528668
2021-02-06,2021-02-05,BTCUSDT,spot,REBALANCE,SELL,0.44913859277653145,38281.662136,17193.771860909666,6.877508744363867
2021-02-06,2021-02-05,BTCUSDT,perp,REBALANCE,BUY,0.458180463582023,38364.841433999994,17578.02083348092,7.031208333392369
2021-02-06,2021-02-05,ETHUSDT,spot,REBALANCE,SELL,21.85353915641963,1718.6062100000001,37557.62810470094,15.023051241880376
2021-02-06,2021-02-05,ETHUSDT,perp,REBALANCE,BUY,22.12734923424574,1721.374206,38089.44821898447,15.23577928759379
2021-02-07,2021-02-06,BTCUSDT,spot,REBALANCE,SELL,0.2683481286442415,39173.173798,10512.047881748937,4.204819152699574
2021-02-07,2021-02-06,BTCUSDT,perp,REBALANCE,BUY,0.267576698114647,39257.379905999995,10504.360091879771,4.201744036751909
2021-02-07,2021-02-06,ETHUSDT,spot,REBALANCE,BUY,8.099127563152194,1676.68527,13579.687884988278,5.431875153995311
2021-02-07,2021-02-06,ETHUSDT,perp,REBALANCE,SELL,7.9108507158122165,1679.0441240000002,13282.667410225698,5.31306696409028
2021-02-08,2021-02-07,BTCUSDT,spot,REBALANCE,BUY,0.17366305083221967,38803.449138,6738.7253601179455,2.695490144047178
2021-02-08,2021-02-07,BTCUSDT,perp,REBALANCE,SELL,0.17813322211951288,38841.470152,6918.956230034646,2.7675824920138585
2021-02-08,2021-02-07,ETHUSDT,spot,REBALANCE,BUY,13.181606572616488,1611.782292,21245.880053854067,8.498352021541628
2021-02-08,2021-02-07,ETHUSDT,perp,REBALANCE,SELL,13.617449808558092,1611.6776,21946.938825577367,8.778775530230947
2021-02-09,2021-02-08,BTCUSDT,spot,REBALANCE,SELL,2.1072681132102193,46365.585028,97704.71887984156,39.081887551936624
2021-02-09,2021-02-08,BTCUSDT,perp,REBALANCE,BUY,2.107276956290235,46460.610263999995,97905.37338450877,39.16214935380351
2021-02-09,2021-02-08,ETHUSDT,spot,REBALANCE,SELL,24.278416744645597,1749.330064,42470.96431772955,16.98838572709182
2021-02-09,2021-02-08,ETHUSDT,perp,REBALANCE,BUY,25.14663895832615,1755.95112,44156.26884310844,17.662507537243375
2021-02-10,2021-02-09,BTCUSDT,spot,REBALANCE,BUY,0.05156735927100975,46429.704084,2394.2572313462965,0.9577028925385187
2021-02-10,2021-02-09,BTCUSDT,perp,REBALANCE,SELL,0.052521867915441334,46483.231494,2441.386144810751,0.9765544579243004
2021-02-10,2021-02-09,ETHUSDT,spot,REBALANCE,SELL,1.5405456227558147,1768.786172,2724.895794865614,1.0899583179462455
2021-02-10,2021-02-09,ETHUSDT,perp,REBALANCE,BUY,0.8673451260090701,1771.344198,1536.3667566197453,0.6145467026478981
2021-02-11,2021-02-10,BTCUSDT,spot,REBALANCE,BUY,0.43948190066880954,44816.541516,19696.05884685429,7.878423538741716
2021-02-11,2021-02-10,BTCUSDT,perp,REBALANCE,SELL,0.4456859358660452,44841.03,19985.016420747408,7.994006568298964
2021-02-11,2021-02-10,ETHUSDT,spot,REBALANCE,BUY,5.857025060341414,1741.108152,10197.714079028727,4.079085631611491
2021-02-11,2021-02-10,ETHUSDT,perp,REBALANCE,SELL,5.730129719056606,1742.95134,9987.337272203535,3.994934908881414
2021-02-12,2021-02-11,BTCUSDT,spot,REBALANCE,SELL,0.7259943097416848,47959.066268,34818.00921109238,13.927203684436952
2021-02-12,2021-02-11,BTCUSDT,perp,REBALANCE,BUY,0.7355236575949853,48069.822042,35356.491328271884,14.142596531308754
2021-02-12,2021-02-11,ETHUSDT,spot,REBALANCE,SELL,6.75219723247659,1785.472834,12055.864728396933,4.822345891358774
2021-02-12,2021-02-11,ETHUSDT,perp,REBALANCE,BUY,6.883544685188099,1789.677864,12319.32754893599,4.927731019574396
2021-02-13,2021-02-12,BTCUSDT,spot,REBALANCE,BUY,0.1873266469619388,47307.60963,8861.975887772225,3.54479035510889
2021-02-13,2021-02-12,BTCUSDT,perp,REBALANCE,SELL,0.1925477115634866,47354.527200000004,9118.005844530882,3.6472023378123533
2021-02-13,2021-02-12,ETHUSDT,spot,REBALANCE,SELL,7.525950676914874,1839.871952,13846.78556259109,5.538714225036436
2021-02-13,2021-02-12,ETHUSDT,perp,REBALANCE,BUY,7.397171393743747,1843.448616,13636.305368111702,5.454522147244681
2021-02-14,2021-02-13,BTCUSDT,spot,REBALANCE,BUY,0.07502333487259882,47166.211356,3538.5664692329615,1.4154265876931846
2021-02-14,2021-02-13,BTCUSDT,perp,REBALANCE,SELL,0.0751044088557169,47212.185674,3545.843295832116,1.4183373183328465
2021-02-14,2021-02-13,ETHUSDT,spot,REBALANCE,BUY,4.940088996089969,1815.61305,8969.290049462346,3.587716019784939
2021-02-14,2021-02-13,ETHUSDT,perp,REBALANCE,SELL,4.962288567377641,1817.496428,9018.941745914099,3.6075766983656394
2021-02-15,2021-02-14,BTCUSDT,spot,REBALANCE,SELL,0.28629271463969275,48570.753906000005,13905.452987845201,5.562181195138081
2021-02-15,2021-02-14,BTCUSDT,perp,REBALANCE,BUY,0.2876298084560407,48664.941042,13997.487670434974,5.5989950681739895
2021-02-15,2021-02-14,ETHUSDT,spot,REBALANCE,BUY,3.303021259722641,1800.3900059999999,5946.726465610172,2.378690586244069
2021-02-15,2021-02-14,ETHUSDT,perp,REBALANCE,SELL,3.0788768661865333,1803.6392,5553.183007827186,2.2212732031308744
2021-02-16,2021-02-15,BTCUSDT,spot,REBALANCE,BUY,0.1734437411591898,47920.682219999995,8311.542403137468,3.3246169612549874
2021-02-16,2021-02-15,BTCUSDT,perp,REBALANCE,SELL,0.1738988614569692,47972.00368,8342.276821761538,3.3369107287046154
2021-02-16,2021-02-15,ETHUSDT,spot,REBALANCE,BUY,4.008997457107512,1779.6858659999998,7134.756111244179,2.8539024444976717
2021-02-16,2021-02-15,ETHUSDT,perp,REBALANCE,SELL,4.31204567059774,1780.983732,7679.683190975606,3.0718732763902423
2021-02-17,2021-02-16,BTCUSDT,spot,REBALANCE,SELL,0.2355708633517768,49123.623309999995,11572.094354104167,4.628837741641667
2021-02-17,2021-02-16,BTCUSDT,perp,REBALANCE,BUY,0.2335480628041644,49207.769586,11492.37926172398,4.596951704689592
2021-02-17,2021-02-16,ETHUSDT,spot,REBALANCE,BUY,0.47979100448674217,1782.346398,855.1537686397467,0.3420615074558987
2021-02-17,2021-02-16,ETHUSDT,perp,REBALANCE,SELL,0.4291834384372919,1783.953138,765.6431417778367,0.3062572567111347
2021-02-18,2021-02-17,BTCUSDT,spot,REBALANCE,SELL,0.5651110614328623,52107.246466,29446.38135874502,11.778552543498009
2021-02-18,2021-02-17,BTCUSDT,perp,REBALANCE,BUY,0.5660071791875421,52205.058924000004,29548.438140892664,11.819375256357066
2021-02-18,2021-02-17,ETHUSDT,spot,REBALANCE,SELL,9.54051120076275,1849.33006,17643.554151337252,7.057421660534901
2021-02-18,2021-02-17,ETHUSDT,perp,REBALANCE,BUY,9.187622766336347,1850.2399739999998,16999.306908307968,6.799722763323188
2021-02-19,2021-02-18,BTCUSDT,spot,REBALANCE,BUY,0.14822466342465646,51562.920522,7642.8965395657615,3.057158615826305
2021-02-19,2021-02-18,BTCUSDT,perp,REBALANCE,SELL,0.1511998541944628,51602.137508,7802.23566733222,3.120894266932888
2021-02-19,2021-02-18,ETHUSDT,spot,REBALANCE,SELL,11.938334980022375,1938.522218,23142.72760469996,9.257091041879985
2021-02-19,2021-02-18,ETHUSDT,perp,REBALANCE,BUY,12.219661240003632,1941.508224,23724.572791961087,9.489829116784435
2021-02-20,2021-02-19,BTCUSDT,spot,REBALANCE,SELL,0.7658356668090764,55894.8188,42806.2458268705,17.1224983307482
2021-02-20,2021-02-19,BTCUSDT,perp,REBALANCE,BUY,0.7707955528657653,56017.05117,43177.693926490014,17.271077570596006
2021-02-20,2021-02-19,ETHUSDT,spot,REBALANCE,SELL,1.584598452113994,1955.0689080000002,3097.999165392997,1.239199666157199
2021-02-20,2021-02-19,ETHUSDT,perp,REBALANCE,BUY,1.7060781666653497,1958.9817179999998,3342.1759379763766,1.3368703751905506
2021-02-21,2021-02-20,BTCUSDT,spot,REBALANCE,BUY,0.05742535801555526,55852.358238,3207.3416678301974,1.282936667132079
2021-02-21,2021-02-20,BTCUSDT,perp,REBALANCE,SELL,0.06279667681709711,55897.26831,3510.162693021634,1.4040650772086536
2021-02-21,2021-02-20,ETHUSDT,spot,REBALANCE,BUY,7.326926603665925,1913.28258,14018.481035732579,5.607392414293032
2021-02-21,2021-02-20,ETHUSDT,perp,REBALANCE,SELL,7.5238750873888876,1914.127098,14401.653186738187,5.760661274695275
2021-02-22,2021-02-21,BTCUSDT,spot,REBALANCE,SELL,0.2347832747669738,57400.86753,13476.763653158656,5.390705461263463
2021-02-22,2021-02-21,BTCUSDT,perp,REBALANCE,BUY,0.2335405825690806,57486.9951,13425.546325799882,5.370218530319953
2021-02-22,2021-02-21,ETHUSDT,spot,REBALANCE,SELL,2.242020677043911,1933.153292,4334.169652559505,1.733667861023802
2021-02-22,2021-02-21,ETHUSDT,perp,REBALANCE,BUY,2.1586253775171826,1934.9769179999998,4176.890280104784,1.6707561120419139
2021-02-23,2021-02-22,BTCUSDT,spot,REBALANCE,BUY,0.5875644944366911,54098.487534,31786.350477704345,12.714540191081738
2021-02-23,2021-02-22,BTCUSDT,perp,REBALANCE,SELL,0.5908252062910524,54114.724890000005,31972.343496517802,12.788937398607121
2021-02-23,2021-02-22,ETHUSDT,spot,REBALANCE,BUY,12.304060083390347,1777.775484,21873.856369914356,8.749542547965742
2021-02-23,2021-02-22,ETHUSDT,perp,REBALANCE,SELL,12.311184656600972,1777.864356,21887.61638110497,8.75504655244199
2021-02-24,2021-02-23,BTCUSDT,spot,REBALANCE,BUY,0.0,48900.7782,0.0,0.0
2021-02-24,2021-02-23,ETHUSDT,spot,REBALANCE,BUY,0.0,1578.105558,0.0,0.0
2021-02-25,2021-02-24,BTCUSDT,spot,REBALANCE,BUY,0.0,49686.145242,0.0,0.0
2021-02-25,2021-02-24,ETHUSDT,spot,REBALANCE,BUY,0.0,1623.4846320000001,0.0,0.0
2021-02-26,2021-02-25,BTCUSDT,spot,REBALANCE,BUY,0.0,47083.144746000005,0.0,0.0
2021-02-26,2021-02-25,ETHUSDT,spot,REBALANCE,BUY,0.0,1482.3764159999998,0.0,0.0
2021-02-27,2021-02-26,BTCUSDT,spot,REBALANCE,BUY,0.0,46286.135376,0.0,0.0
2021-02-27,2021-02-26,ETHUSDT,spot,REBALANCE,BUY,0.0,1444.848912,0.0,0.0
2021-02-28,2021-02-27,BTCUSDT,spot,REBALANCE,BUY,0.0,46112.890734,0.0,0.0
2021-02-28,2021-02-27,ETHUSDT,spot,REBALANCE,BUY,0.0,1458.5616539999999,0.0,0.0
2021-03-01,2021-02-28,BTCUSDT,spot,REBALANCE,BUY,0.0,45143.136822,0.0,0.0
2021-03-01,2021-02-28,ETHUSDT,spot,REBALANCE,BUY,0.0,1418.953734,0.0,0.0
2021-03-02,2021-03-01,BTCUSDT,spot,REBALANCE,BUY,0.0,49605.679152000004,0.0,0.0
2021-03-02,2021-03-01,ETHUSDT,spot,REBALANCE,BUY,0.0,1570.314,0.0,0.0
2021-03-03,2021-03-02,BTCUSDT,spot,REBALANCE,BUY,0.0,48446.297322,0.0,0.0
2021-03-03,2021-03-02,ETHUSDT,spot,REBALANCE,BUY,0.0,1487.087358,0.0,0.0
2021-03-04,2021-03-03,BTCUSDT,spot,REBALANCE,BUY,0.0,50359.439874,0.0,0.0
2021-03-04,2021-03-03,ETHUSDT,spot,REBALANCE,BUY,0.0,1567.993536,0.0,0.0
2021-03-05,2021-03-04,BTCUSDT,spot,REBALANCE,BUY,0.0,48383.764817999996,0.0,0.0
2021-03-05,2021-03-04,ETHUSDT,spot,REBALANCE,BUY,0.0,1539.527844,0.0,0.0
2021-03-06,2021-03-05,BTCUSDT,spot,REBALANCE,BUY,0.0,48756.559362,0.0,0.0
2021-03-06,2021-03-05,ETHUSDT,spot,REBALANCE,BUY,0.0,1528.3856159999998,0.0,0.0
2021-03-07,2021-03-06,BTCUSDT,spot,REBALANCE,BUY,0.0,48891.97644,0.0,0.0
2021-03-07,2021-03-06,ETHUSDT,spot,REBALANCE,BUY,0.0,1651.010136,0.0,0.0
2021-03-08,2021-03-07,BTCUSDT,spot,REBALANCE,BUY,0.0,50969.301822,0.0,0.0
2021-03-08,2021-03-07,ETHUSDT,spot,REBALANCE,BUY,0.0,1726.805292,0.0,0.0
2021-03-09,2021-03-08,BTCUSDT,spot,REBALANCE,BUY,0.0,52385.655036,0.0,0.0
2021-03-09,2021-03-08,ETHUSDT,spot,REBALANCE,BUY,0.0,1833.586644,0.0,0.0
2021-03-10,2021-03-09,BTCUSDT,spot,REBALANCE,SELL,0.0558362428821404,54863.695066,3063.3826031168637,1.2253530412467455
2021-03-10,2021-03-09,BTCUSDT,perp,REBALANCE,BUY,0.0566261846275502,54928.763556,3110.406306485107,1.244162522594043
2021-03-10,2021-03-09,ETHUSDT,spot,REBALANCE,BUY,0.01824624931037988,1870.8741,34.13643525693258,0.013654574102773032
2021-03-10,2021-03-09,ETHUSDT,perp,REBALANCE,BUY,0.27816072419278726,1873.7446739999998,521.2021754722181,0.20848087018888725
2021-03-11,2021-03-10,BTCUSDT,spot,REBALANCE,SELL,0.1567308900105644,55840.419682,8751.918675323297,3.500767470129319
